show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s005133,Movie,Title 11 831,Director_630,"Actor_699, Actor_67, Actor_1884, Actor_64, Actor_1762",India,2006-08-28,1993,TV-14,126 min,Crime,A compelling crime story about title 11 831.
s005134,TV Show,Title 252 77,Director_667,"Actor_88, Actor_623, Actor_1330, Actor_376",United Kingdom,2005-05-03,1992,TV-PG,2 Seasons,"Crime, Thrillers, Dramas",A compelling crime story about title 252 77.
s005135,Movie,Title 368 806,Director_719,"Actor_610, Actor_1708, Actor_431",Sweden,2024-10-14,1991,R,101 min,"Reality TV, Fantasy",A compelling reality tv story about title 368 806.
s005136,TV Show,Title 308 304,Director_721,"Actor_1714, Actor_1, Actor_303, Actor_444, Actor_1302, Actor_1491",Spain,2005-02-16,2000,TV-PG,3 Seasons,"Action, Crime, Sci-Fi",A compelling action story about title 308 304.
s005137,Movie,Title 275 171,Director_74,"Actor_1482, Actor_195, Actor_1367, Actor_1321, Actor_1415, Actor_767",Multiple,2011-08-26,2022,TV-14,112 min,"Comedies, Action",A compelling comedies story about title 275 171.
s005138,Movie,Title 143 734,Director_729,"Actor_538, Actor_518, Actor_1614, Actor_41",Italy,2020-02-09,2008,TV-14,120 min,Family,A compelling family story about title 143 734.
s005139,Movie,Title 154 832,Director_519,"Actor_1759, Actor_540",Australia,2013-05-14,1998,TV-MA,127 min,"Family, Animation, Comedies",A compelling family story about title 154 832.
s005140,TV Show,Title 135 317,Director_674,"Actor_1058, Actor_607, Actor_646, Actor_658",Canada,2009-12-24,2014,TV-MA,12 Seasons,"Documentaries, Sci-Fi",A compelling documentaries story about title 135 317.
s005141,TV Show,Title 66 859,Director_221,"Actor_1336, Actor_891, Actor_389, Actor_1039",United Kingdom,2010-01-21,1997,TV-PG,5 Seasons,"Fantasy, Comedies",A compelling fantasy story about title 66 859.
s005142,TV Show,Title 263 334,Director_656,"Actor_1109, Actor_945",United Kingdom,2021-06-30,1992,G,9 Seasons,"Horror, Thrillers, Documentaries",A compelling horror story about title 263 334.
s005143,TV Show,Title 19 399,Director_502,"Actor_699, Actor_1452, Actor_1195",Germany,2015-12-29,2024,R,19 Seasons,Romance,A compelling romance story about title 19 399.
s005144,TV Show,Title 39 861,Director_797,"Actor_1618, Actor_958, Actor_768, Actor_78, Actor_932",Multiple,2009-04-03,1999,PG,1 Seasons,"Family, Dramas",A compelling family story about title 39 861.
s005145,Movie,Title 127 652,Director_757,"Actor_1796, Actor_610, Actor_21, Actor_273, Actor_354",United States,2013-11-12,2024,R,127 min,"Sci-Fi, Fantasy, Documentaries",A compelling sci-fi story about title 127 652.
s005146,TV Show,Title 266 1,Director_432,"Actor_183, Actor_679, Actor_1378, Actor_1600",Sweden,2017-06-10,1995,TV-PG,5 Seasons,"Crime, Animation",A compelling crime story about title 266 1.
s005147,Movie,Title 243 153,Director_55,"Actor_807, Actor_721",Multiple,2019-11-18,2013,TV-MA,165 min,Thrillers,A compelling thrillers story about title 243 153.
s005148,TV Show,Title 246 236,Director_750,"Actor_620, Actor_329, Actor_120, Actor_1924, Actor_290, Actor_71",Multiple,2010-03-03,2004,G,6 Seasons,Thrillers,A compelling thrillers story about title 246 236.
s005149,Movie,Title 217 263,Director_363,"Actor_350, Actor_1332",Canada,2018-04-18,2001,PG,141 min,"Comedies, Romance, Kids",A compelling comedies story about title 217 263.
s005150,Movie,Title 170 310,Director_36,"Actor_1421, Actor_1230, Actor_366, Actor_1552, Actor_528, Actor_1865",Germany,2007-09-26,1994,R,140 min,"Kids, Animation, Horror",A compelling kids story about title 170 310.
s005151,Movie,Title 23 358,Director_605,"Actor_1302, Actor_1924",Multiple,2013-01-31,2013,NR,167 min,"Reality TV, Action",A compelling reality tv story about title 23 358.
s005152,Movie,Title 312 573,Director_454,"Actor_797, Actor_1400, Actor_1269, Actor_110, Actor_1715",Multiple,2020-11-11,2010,G,142 min,"Fantasy, Reality TV",A compelling fantasy story about title 312 573.
s005153,Movie,Title 306 401,Director_788,"Actor_110, Actor_708, Actor_517",Japan,2011-10-26,2012,G,82 min,"Action, Romance",A compelling action story about title 306 401.
s005154,TV Show,Title 393 591,Director_43,"Actor_369, Actor_280, Actor_1088, Actor_1509, Actor_1103",Italy,2019-01-27,1995,TV-14,20 Seasons,"Action, Family",A compelling action story about title 393 591.
s005155,TV Show,Title 29 833,Director_169,"Actor_1772, Actor_1356, Actor_427, Actor_630, Actor_1657, Actor_518",Multiple,2016-11-04,2014,NR,11 Seasons,"Kids, Thrillers, Romance",A compelling kids story about title 29 833.
s005156,Movie,Title 539 666,Director_226,"Actor_1245, Actor_139",Spain,2016-12-25,1990,PG-13,134 min,"Kids, Sci-Fi",A compelling kids story about title 539 666.
s005157,Movie,Title 449 782,Director_286,"Actor_1063, Actor_565",Multiple,2006-04-09,2012,PG-13,70 min,"Action, Crime, Sci-Fi",A compelling action story about title 449 782.
s005158,Movie,Title 473 812,Director_518,"Actor_33, Actor_1184",Australia,2014-02-07,2010,TV-PG,122 min,"Horror, Comedies, Animation",A compelling horror story about title 473 812.
s005159,TV Show,Title 318 688,Director_235,"Actor_1572, Actor_1559",Multiple,2017-07-08,1993,G,1 Seasons,Comedies,A compelling comedies story about title 318 688.
s005160,Movie,Title 562 283,Director_134,"Actor_1972, Actor_1569, Actor_1021, Actor_1586, Actor_1487",Canada,2023-02-02,2022,R,138 min,"Comedies, Fantasy, Action",A compelling comedies story about title 562 283.
s005161,TV Show,Title 93 605,Director_390,"Actor_1726, Actor_1407",United States,2012-01-14,2011,TV-PG,3 Seasons,Thrillers,A compelling thrillers story about title 93 605.
s005162,Movie,Title 247 322,Director_150,"Actor_1637, Actor_612, Actor_1512, Actor_640, Actor_1895, Actor_791",Multiple,2012-11-05,1992,PG-13,139 min,Documentaries,A compelling documentaries story about title 247 322.
s005163,Movie,Title 553 657,Director_289,"Actor_50, Actor_1597, Actor_1771, Actor_1947, Actor_1115",Germany,2008-12-13,2011,R,99 min,"Action, Animation, Reality TV",A compelling action story about title 553 657.
s005164,Movie,Title 124 897,Director_605,"Actor_553, Actor_74, Actor_108, Actor_200, Actor_1162, Actor_87",South Korea,2009-08-24,1993,PG,178 min,"Comedies, Kids, Thrillers",A compelling comedies story about title 124 897.
s005165,Movie,Title 577 63,,"Actor_1686, Actor_725",Brazil,2017-06-03,2008,PG,133 min,Reality TV,A compelling reality tv story about title 577 63.
s005166,TV Show,Title 581 610,,"Actor_1942, Actor_541, Actor_1166, Actor_217, Actor_153",Canada,2016-10-06,2005,TV-14,17 Seasons,"Action, Horror, Romance",A compelling action story about title 581 610.
s005167,TV Show,Title 184 17,Director_755,"Actor_167, Actor_944, Actor_1618, Actor_903, Actor_503, Actor_1381",Sweden,2021-08-02,2008,R,15 Seasons,"Sci-Fi, Documentaries, Animation",A compelling sci-fi story about title 184 17.
s005168,Movie,Title 15 404,Director_598,"Actor_50, Actor_479, Actor_94",India,2013-06-06,2010,NR,139 min,Reality TV,A compelling reality tv story about title 15 404.
s005169,Movie,Title 315 6,Director_555,"Actor_129, Actor_403, Actor_705, Actor_1733",Canada,2016-05-10,2005,TV-PG,178 min,Sci-Fi,A compelling sci-fi story about title 315 6.
s005170,Movie,Title 262 304,Director_798,"Actor_209, Actor_52, Actor_1333, Actor_1563, Actor_881, Actor_832",Germany,2017-05-02,2008,NR,101 min,Kids,A compelling kids story about title 262 304.
s005171,Movie,Title 339 794,Director_271,"Actor_1877, Actor_42, Actor_368",Canada,2014-08-24,2012,TV-PG,97 min,"Dramas, Horror",A compelling dramas story about title 339 794.
s005172,Movie,Title 162 769,Director_529,"Actor_1419, Actor_1034",United States,2022-08-09,1997,G,71 min,Thrillers,A compelling thrillers story about title 162 769.
s005173,Movie,Title 465 282,Director_364,"Actor_945, Actor_1207, Actor_992",Australia,2024-07-25,2006,NR,93 min,Family,A compelling family story about title 465 282.
s005174,Movie,Title 212 303,Director_660,"Actor_1481, Actor_1001",Japan,2010-12-04,2017,TV-PG,77 min,Reality TV,A compelling reality tv story about title 212 303.
s005175,TV Show,Title 20 460,Director_373,"Actor_471, Actor_1833, Actor_1994, Actor_511, Actor_960",France,2018-04-26,2007,TV-PG,16 Seasons,"Reality TV, Dramas, Comedies",A compelling reality tv story about title 20 460.
s005176,Movie,Title 161 152,Director_601,"Actor_1516, Actor_1775, Actor_1703, Actor_538",Japan,2021-07-11,2005,TV-MA,80 min,"Comedies, Animation",A compelling comedies story about title 161 152.
s005177,TV Show,Title 245 801,Director_706,"Actor_1771, Actor_208, Actor_1203",Italy,2023-03-07,2000,TV-14,14 Seasons,"Documentaries, Reality TV",A compelling documentaries story about title 245 801.
s005178,Movie,Title 358 313,Director_779,"Actor_991, Actor_883, Actor_1639, Actor_1441, Actor_1351, Actor_188",Multiple,2005-04-10,1998,R,177 min,Sci-Fi,A compelling sci-fi story about title 358 313.
s005179,TV Show,Title 447 840,Director_406,"Actor_384, Actor_1746, Actor_1540, Actor_1665, Actor_893, Actor_1936",United States,2016-02-05,2021,TV-MA,6 Seasons,"Documentaries, Comedies, Crime",A compelling documentaries story about title 447 840.
s005180,TV Show,Title 322 379,Director_232,"Actor_1234, Actor_1126",France,2023-08-28,1991,R,4 Seasons,"Reality TV, Crime",A compelling reality tv story about title 322 379.
s005181,Movie,Title 63 239,Director_110,"Actor_1333, Actor_764",Japan,2021-01-31,2010,TV-14,170 min,Dramas,A compelling dramas story about title 63 239.
s005182,Movie,Title 373 126,Director_152,"Actor_280, Actor_543, Actor_174, Actor_472",United States,2023-10-30,1992,TV-PG,118 min,"Thrillers, Sci-Fi, Romance",A compelling thrillers story about title 373 126.
s005183,Movie,Title 296 605,Director_578,"Actor_554, Actor_1031, Actor_376",Mexico,2015-09-21,2005,PG,124 min,"Horror, Reality TV",A compelling horror story about title 296 605.
s005184,Movie,Title 19 102,Director_261,"Actor_1105, Actor_1352",Japan,2011-05-06,2013,TV-14,149 min,Reality TV,A compelling reality tv story about title 19 102.
s005185,TV Show,Title 17 847,Director_27,"Actor_1617, Actor_1368, Actor_1404, Actor_1256, Actor_36",Germany,2008-06-27,2005,NR,2 Seasons,"Crime, Action",A compelling crime story about title 17 847.
s005186,Movie,Title 438 499,Director_473,"Actor_658, Actor_121, Actor_457, Actor_960",Sweden,2008-04-28,1994,TV-MA,121 min,"Fantasy, Documentaries, Romance",A compelling fantasy story about title 438 499.
s005187,Movie,Title 297 733,,"Actor_1820, Actor_609, Actor_111, Actor_427, Actor_1476",India,2010-06-17,2001,TV-14,145 min,"Family, Romance",A compelling family story about title 297 733.
s005188,TV Show,Title 486 590,Director_782,"Actor_1411, Actor_1672, Actor_941, Actor_432, Actor_897",Spain,2024-11-16,2004,PG,16 Seasons,"Reality TV, Romance",A compelling reality tv story about title 486 590.
s005189,TV Show,Title 145 951,Director_72,"Actor_1070, Actor_586, Actor_1118, Actor_1614, Actor_1835",Brazil,2010-01-02,2008,PG,7 Seasons,Reality TV,A compelling reality tv story about title 145 951.
s005190,Movie,Title 539 223,Director_537,"Actor_1875, Actor_2000, Actor_1437",South Korea,2021-03-18,2008,TV-PG,92 min,"Comedies, Family",A compelling comedies story about title 539 223.
s005191,Movie,Title 581 485,Director_494,"Actor_1382, Actor_1304, Actor_1886, Actor_1011, Actor_1787, Actor_1715",India,2015-04-21,2003,TV-MA,172 min,"Comedies, Reality TV, Family",A compelling comedies story about title 581 485.
s005192,Movie,Title 509 555,Director_683,"Actor_1036, Actor_1434, Actor_810, Actor_926, Actor_1066",Germany,2016-03-20,2017,PG-13,173 min,"Kids, Animation, Family",A compelling kids story about title 509 555.
s005193,Movie,Title 79 455,Director_163,"Actor_1267, Actor_751, Actor_1874, Actor_135, Actor_1912, Actor_1438",South Korea,2024-08-06,2011,TV-PG,85 min,Romance,A compelling romance story about title 79 455.
s005194,Movie,Title 174 576,Director_203,"Actor_193, Actor_859, Actor_899, Actor_1777, Actor_1736",Spain,2018-09-28,2019,R,102 min,Romance,A compelling romance story about title 174 576.
s005195,TV Show,Title 561 642,Director_310,"Actor_1165, Actor_1206, Actor_1601, Actor_1519",Brazil,2005-07-16,2002,TV-PG,11 Seasons,"Fantasy, Kids",A compelling fantasy story about title 561 642.
s005196,TV Show,Title 233 432,Director_137,"Actor_1395, Actor_875, Actor_463, Actor_833",Multiple,2012-05-30,2019,TV-MA,17 Seasons,Family,A compelling family story about title 233 432.
s005197,TV Show,Title 577 844,Director_506,"Actor_1697, Actor_632, Actor_207, Actor_1575",Germany,2006-09-07,2008,R,20 Seasons,"Dramas, Horror, Reality TV",A compelling dramas story about title 577 844.
s005198,Movie,Title 2 400,Director_386,"Actor_1776, Actor_1055, Actor_241, Actor_141, Actor_473",India,2006-01-02,1998,PG,129 min,"Animation, Horror, Action",A compelling animation story about title 2 400.
s005199,Movie,Title 581 523,Director_273,"Actor_234, Actor_1112, Actor_627",Canada,2015-02-15,2002,R,174 min,"Comedies, Action",A compelling comedies story about title 581 523.
s005200,Movie,Title 301 276,Director_653,"Actor_1888, Actor_1158, Actor_1950, Actor_877, Actor_403",Canada,2020-09-28,1994,NR,164 min,"Dramas, Action, Fantasy",A compelling dramas story about title 301 276.
s005201,Movie,Title 124 681,Director_81,"Actor_61, Actor_677, Actor_103, Actor_798, Actor_1218",Canada,2023-01-21,2004,R,95 min,"Action, Romance, Horror",A compelling action story about title 124 681.
s005202,Movie,Title 329 689,,"Actor_1911, Actor_543, Actor_1006, Actor_1610, Actor_860",India,2013-02-15,2011,TV-PG,121 min,Animation,A compelling animation story about title 329 689.
s005203,Movie,Title 105 553,Director_51,"Actor_740, Actor_667",Australia,2016-05-13,2019,PG,150 min,"Crime, Thrillers",A compelling crime story about title 105 553.
s005204,Movie,Title 82 982,Director_267,"Actor_567, Actor_1928, Actor_621, Actor_1628",Multiple,2005-05-07,1994,NR,179 min,"Kids, Fantasy",A compelling kids story about title 82 982.
s005205,TV Show,Title 228 65,Director_130,"Actor_789, Actor_1931, Actor_640, Actor_30",India,2022-08-08,2021,PG,4 Seasons,"Crime, Romance",A compelling crime story about title 228 65.
s005206,Movie,Title 252 6,Director_564,"Actor_733, Actor_1597, Actor_829, Actor_715, Actor_297, Actor_739",Japan,2016-11-17,2007,TV-14,169 min,"Dramas, Action",A compelling dramas story about title 252 6.
s005207,TV Show,Title 470 634,Director_716,"Actor_288, Actor_1752, Actor_24, Actor_1749",Japan,2019-04-12,2005,PG-13,11 Seasons,"Crime, Comedies, Thrillers",A compelling crime story about title 470 634.
s005208,TV Show,Title 233 734,,"Actor_1038, Actor_364",Sweden,2023-04-07,2004,NR,7 Seasons,"Romance, Thrillers",A compelling romance story about title 233 734.
s005209,TV Show,Title 248 316,,"Actor_1829, Actor_634, Actor_926, Actor_1526",Netherlands,2007-09-26,2004,NR,1 Seasons,"Fantasy, Action, Romance",A compelling fantasy story about title 248 316.
s005210,TV Show,Title 477 109,Director_566,"Actor_1777, Actor_1257",United Kingdom,2011-03-08,2006,G,12 Seasons,"Dramas, Romance",A compelling dramas story about title 477 109.
s005211,Movie,Title 345 503,Director_779,"Actor_922, Actor_1768",Netherlands,2022-09-11,2010,PG-13,96 min,Dramas,A compelling dramas story about title 345 503.
s005212,TV Show,Title 158 689,Director_386,"Actor_167, Actor_663, Actor_408",South Korea,2009-07-16,2007,R,9 Seasons,"Reality TV, Crime, Family",A compelling reality tv story about title 158 689.
s005213,Movie,Title 234 518,Director_199,"Actor_1311, Actor_1739, Actor_871, Actor_71, Actor_1635, Actor_1908",Multiple,2013-12-11,2001,TV-MA,169 min,"Romance, Crime, Sci-Fi",A compelling romance story about title 234 518.
s005214,Movie,Title 177 950,Director_96,"Actor_293, Actor_508, Actor_470",Spain,2012-04-06,2016,G,140 min,Thrillers,A compelling thrillers story about title 177 950.
s005215,Movie,Title 399 141,Director_572,"Actor_1813, Actor_109, Actor_1844, Actor_194",Brazil,2016-08-24,1998,G,103 min,"Kids, Family, Action",A compelling kids story about title 399 141.
s005216,Movie,Title 238 419,,"Actor_1567, Actor_1635",Multiple,2022-11-06,2010,PG,72 min,"Thrillers, Animation",A compelling thrillers story about title 238 419.
s005217,Movie,Title 168 406,Director_81,"Actor_1356, Actor_1229, Actor_1699",South Korea,2013-05-07,1995,PG-13,130 min,"Reality TV, Crime",A compelling reality tv story about title 168 406.
s005218,Movie,Title 92 529,Director_145,"Actor_1179, Actor_453, Actor_1591, Actor_1443",Brazil,2021-01-27,2020,TV-14,101 min,"Comedies, Kids",A compelling comedies story about title 92 529.
s005219,TV Show,Title 435 491,Director_63,"Actor_640, Actor_1895, Actor_397, Actor_815, Actor_1074, Actor_1762",United States,2010-12-29,2024,NR,17 Seasons,Fantasy,A compelling fantasy story about title 435 491.
s005220,TV Show,Title 413 331,Director_344,"Actor_1383, Actor_114",Spain,2020-11-09,2014,TV-PG,1 Seasons,"Reality TV, Animation, Comedies",A compelling reality tv story about title 413 331.
s005221,TV Show,Title 205 666,Director_363,"Actor_1507, Actor_1315, Actor_1810",Sweden,2015-09-28,2002,TV-MA,6 Seasons,"Horror, Crime, Family",A compelling horror story about title 205 666.
s005222,Movie,Title 469 630,Director_334,"Actor_1820, Actor_889, Actor_1226, Actor_664, Actor_162",France,2024-02-29,2020,TV-PG,110 min,Dramas,A compelling dramas story about title 469 630.
s005223,TV Show,Title 249 119,Director_593,"Actor_1416, Actor_1477, Actor_1481, Actor_1046, Actor_659",Netherlands,2010-02-04,1990,G,5 Seasons,Kids,A compelling kids story about title 249 119.
